1769547365.276265,6,carol-dave,PQC_GEN,0.1419,200,ML-KEM-768
1769547365.276423,6,carol-dave,HKDF_MIX,0.0877,200,fallback_pqc_only
1769547365.276494,6,carol-dave,HYBRIDIZATION_OVERHEAD,10256.4268,0,qkd=10256.20|pqc=0.14|hkdf=0.09|mode=fallback_pqc_only
1769547365.280013,6,alice-bob,KEY_AVAILABILITY,0.0000,0,qkd_fetch_ms=10259.81
1769547365.280173,6,alice-bob,QKD_FETCH,10259.8078,0,"failed:HTTPSConnectionPool(host='kme-1.acct-2992.etsi-qkd-api.qukaydee.com', port=443): Read timed out. (read timeout=10)"
1769547365.280383,6,alice-bob,PQC_GEN,0.0823,200,ML-KEM-768
1769547365.280531,6,alice-bob,HKDF_MIX,0.0787,200,fallback_pqc_only
1769547365.280602,6,alice-bob,HYBRIDIZATION_OVERHEAD,10259.9688,0,qkd=10259.81|pqc=0.08|hkdf=0.08|mode=fallback_pqc_only
1769547365.454413,6,alice-bob,PUSH_KEY,173.5463,200,target=alice
1769547365.609706,6,alice-bob,PUSH_KEY,155.1485,200,target=bob
1769547367.831544,6,alice-bob,TUNNEL_ESTABLISH,129.4999,200,success
1769547367.831669,6,alice-bob,E2E_REKEY_LATENCY,2550.6780,200,success
1769547368.998078,6,carol-dave,PUSH_KEY,165.1897,200,target=carol
1769547369.140499,6,carol-dave,PUSH_KEY,142.2911,200,target=dave
1769547371.344652,6,carol-dave,TUNNEL_ESTABLISH,123.8711,200,success
1769547371.344786,6,carol-dave,E2E_REKEY_LATENCY,2511.7650,200,success
1769547392.617143,7,carol-dave,KEY_AVAILABILITY,0.0000,0,qkd_fetch_ms=10258.59
1769547392.617450,7,carol-dave,QKD_FETCH,10258.5928,0,"failed:HTTPSConnectionPool(host='kme-3.acct-2992.etsi-qkd-api.qukaydee.com', port=443): Read timed out. (read timeout=10)"
1769547392.617809,7,carol-dave,PQC_GEN,0.2191,200,ML-KEM-768
1769547392.617993,7,carol-dave,HKDF_MIX,0.1123,200,fallback_pqc_only
1769547392.618073,7,carol-dave,HYBRIDIZATION_OVERHEAD,10258.9242,0,qkd=10258.59|pqc=0.22|hkdf=0.11|mode=fallback_pqc_only
1769547392.619845,7,alice-bob,KEY_AVAILABILITY,0.0000,0,qkd_fetch_ms=10262.17
1769547392.620015,7,alice-bob,QKD_FETCH,10262.1672,0,"failed:HTTPSConnectionPool(host='kme-1.acct-2992.etsi-qkd-api.qukaydee.com', port=443): Read timed out. (read timeout=10)"
1769547392.620224,7,alice-bob,PQC_GEN,0.0813,200,ML-KEM-768
1769547392.620366,7,alice-bob,HKDF_MIX,0.0734,200,fallback_pqc_only
1769547392.620434,7,alice-bob,HYBRIDIZATION_OVERHEAD,10262.3219,0,qkd=10262.17|pqc=0.08|hkdf=0.07|mode=fallback_pqc_only
1769547392.780314,7,alice-bob,PUSH_KEY,159.5390,200,target=alice
1769547392.931750,7,alice-bob,PUSH_KEY,151.3016,200,target=bob
1769547395.139953,7,alice-bob,TUNNEL_ESTABLISH,132.0324,200,success
1769547395.140115,7,alice-bob,E2E_REKEY_LATENCY,2519.1793,200,success
1769547396.295048,7,carol-dave,PUSH_KEY,153.6722,200,target=carol
1769547396.462683,7,carol-dave,PUSH_KEY,167.5072,200,target=dave
1769547398.661229,7,carol-dave,TUNNEL_ESTABLISH,120.1088,200,success
1769547398.661349,7,carol-dave,E2E_REKEY_LATENCY,2519.8543,200,success
1769547415.824620,8,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=6150.00
1769547415.824875,8,carol-dave,QKD_FETCH,6149.9996,200,success
1769547415.825129,8,carol-dave,PQC_GEN,0.1271,200,ML-KEM-768
1769547415.825266,8,carol-dave,HKDF_MIX,0.0679,200,hybrid_qkd_pqc
1769547415.825335,8,carol-dave,HYBRIDIZATION_OVERHEAD,6150.1946,200,qkd=6150.00|pqc=0.13|hkdf=0.07|mode=hybrid_qkd_pqc
1769547416.034780,8,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=6359.30
1769547416.035045,8,alice-bob,QKD_FETCH,6359.2978,200,success
1769547416.035291,8,alice-bob,PQC_GEN,0.1194,200,ML-KEM-768
1769547416.035443,8,alice-bob,HKDF_MIX,0.0844,200,hybrid_qkd_pqc
1769547416.035513,8,alice-bob,HYBRIDIZATION_OVERHEAD,6359.5016,200,qkd=6359.30|pqc=0.12|hkdf=0.08|mode=hybrid_qkd_pqc
1769547416.195961,8,alice-bob,PUSH_KEY,160.1593,200,target=alice
1769547416.360655,8,alice-bob,PUSH_KEY,164.5477,200,target=bob
1769547418.581133,8,alice-bob,TUNNEL_ESTABLISH,128.9802,200,success
1769547418.581255,8,alice-bob,E2E_REKEY_LATENCY,2545.3315,200,success
1769547419.740806,8,carol-dave,PUSH_KEY,158.3190,200,target=carol
1769547419.897249,8,carol-dave,PUSH_KEY,156.3091,200,target=dave
1769547422.097948,8,carol-dave,TUNNEL_ESTABLISH,116.3497,200,success
1769547422.098092,8,carol-dave,E2E_REKEY_LATENCY,2515.4631,200,success
1769547443.367925,9,carol-dave,KEY_AVAILABILITY,0.0000,0,qkd_fetch_ms=10256.11
1769547443.368185,9,carol-dave,QKD_FETCH,10256.1128,0,"failed:HTTPSConnectionPool(host='kme-3.acct-2992.etsi-qkd-api.qukaydee.com', port=443): Read timed out. (read timeout=10)"
1769547443.368695,9,alice-bob,KEY_AVAILABILITY,0.0000,0,qkd_fetch_ms=10257.59
1769547443.368882,9,carol-dave,PQC_GEN,0.3018,200,ML-KEM-768
1769547443.369082,9,alice-bob,QKD_FETCH,10257.5920,0,"failed:HTTPSConnectionPool(host='kme-1.acct-2992.etsi-qkd-api.qukaydee.com', port=443): Read timed out. (read timeout=10)"
1769547443.369282,9,carol-dave,HKDF_MIX,0.1144,200,fallback_pqc_only
1769547443.369626,9,carol-dave,HYBRIDIZATION_OVERHEAD,10256.5291,0,qkd=10256.11|pqc=0.30|hkdf=0.11|mode=fallback_pqc_only
1769547443.369539,9,alice-bob,PQC_GEN,0.0768,200,ML-KEM-768
1769547443.370091,9,alice-bob,HKDF_MIX,0.0894,200,fallback_pqc_only
1769547443.370160,9,alice-bob,HYBRIDIZATION_OVERHEAD,10257.7581,0,qkd=10257.59|pqc=0.08|hkdf=0.09|mode=fallback_pqc_only
1769547443.532615,9,alice-bob,PUSH_KEY,162.1938,200,target=alice
1769547443.695167,9,alice-bob,PUSH_KEY,162.4308,200,target=bob
1769547445.911215,9,alice-bob,TUNNEL_ESTABLISH,132.4677,200,success
1769547445.911349,9,alice-bob,E2E_REKEY_LATENCY,2540.7951,200,success
1769547447.077788,9,carol-dave,PUSH_KEY,165.7693,200,target=carol
1769547447.230368,9,carol-dave,PUSH_KEY,152.4694,200,target=dave
1769547449.427222,9,carol-dave,TUNNEL_ESTABLISH,124.6004,200,success
1769547449.427337,9,carol-dave,E2E_REKEY_LATENCY,2515.2042,200,success
1769547461.034583,10,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=594.05
1769547461.034830,10,alice-bob,QKD_FETCH,594.0514,200,success
1769547461.035061,10,alice-bob,PQC_GEN,0.1230,200,ML-KEM-768
1769547461.035213,10,alice-bob,HKDF_MIX,0.0849,200,hybrid_qkd_pqc
1769547461.035284,10,alice-bob,HYBRIDIZATION_OVERHEAD,594.2593,200,qkd=594.05|pqc=0.12|hkdf=0.08|mode=hybrid_qkd_pqc
1769547461.245292,10,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=803.93
1769547461.245537,10,carol-dave,QKD_FETCH,803.9267,200,success
1769547461.245775,10,carol-dave,PQC_GEN,0.1137,200,ML-KEM-768
1769547461.245929,10,carol-dave,HKDF_MIX,0.0849,200,hybrid_qkd_pqc
1769547461.245998,10,carol-dave,HYBRIDIZATION_OVERHEAD,804.1253,200,qkd=803.93|pqc=0.11|hkdf=0.08|mode=hybrid_qkd_pqc
1769547461.414619,10,alice-bob,PUSH_KEY,168.2673,200,target=alice
1769547461.564562,10,alice-bob,PUSH_KEY,149.8129,200,target=bob
1769547463.774174,10,alice-bob,TUNNEL_ESTABLISH,119.5519,200,success
1769547463.774359,10,alice-bob,E2E_REKEY_LATENCY,2527.8227,200,success
1769547464.954388,10,carol-dave,PUSH_KEY,178.7784,200,target=carol
1769547465.118113,10,carol-dave,PUSH_KEY,163.5911,200,target=dave
1769547467.344324,10,carol-dave,TUNNEL_ESTABLISH,133.1000,200,success
1769547467.344484,10,carol-dave,E2E_REKEY_LATENCY,2568.5508,200,success
1769547478.979845,11,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=622.37
1769547478.980111,11,carol-dave,QKD_FETCH,622.3664,200,success
1769547478.980359,11,carol-dave,PQC_GEN,0.1228,200,ML-KEM-768
1769547478.980493,11,carol-dave,HKDF_MIX,0.0842,200,hybrid_qkd_pqc
1769547478.980543,11,carol-dave,HYBRIDIZATION_OVERHEAD,622.5734,200,qkd=622.37|pqc=0.12|hkdf=0.08|mode=hybrid_qkd_pqc
1769547479.197257,11,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=840.65
1769547479.197491,11,alice-bob,QKD_FETCH,840.6541,200,success
1769547479.197741,11,alice-bob,PQC_GEN,0.1247,200,ML-KEM-768
1769547479.197897,11,alice-bob,HKDF_MIX,0.0861,200,hybrid_qkd_pqc
1769547479.197967,11,alice-bob,HYBRIDIZATION_OVERHEAD,840.8649,200,qkd=840.65|pqc=0.12|hkdf=0.09|mode=hybrid_qkd_pqc
1769547479.349298,11,alice-bob,PUSH_KEY,150.8088,200,target=alice
1769547479.512223,11,alice-bob,PUSH_KEY,162.7922,200,target=bob
1769547481.726448,11,alice-bob,TUNNEL_ESTABLISH,130.7359,200,success
1769547481.726590,11,alice-bob,E2E_REKEY_LATENCY,2527.9601,200,success
1769547482.881717,11,carol-dave,PUSH_KEY,153.9135,200,target=carol
1769547483.048169,11,carol-dave,PUSH_KEY,166.3320,200,target=dave
1769547485.258627,11,carol-dave,TUNNEL_ESTABLISH,132.2944,200,success
1769547485.258741,11,carol-dave,E2E_REKEY_LATENCY,2530.8247,200,success
1769547496.887833,12,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=616.12
1769547496.888104,12,alice-bob,QKD_FETCH,616.1227,200,success
1769547496.888412,12,alice-bob,PQC_GEN,0.1731,200,ML-KEM-768
1769547496.888580,12,alice-bob,HKDF_MIX,0.0973,200,hybrid_qkd_pqc
1769547496.888656,12,alice-bob,HYBRIDIZATION_OVERHEAD,616.3931,200,qkd=616.12|pqc=0.17|hkdf=0.10|mode=hybrid_qkd_pqc
1769547497.122075,12,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=849.48
1769547497.122448,12,carol-dave,QKD_FETCH,849.4840,200,success
1769547497.122784,12,carol-dave,PQC_GEN,0.1686,200,ML-KEM-768
1769547497.122942,12,carol-dave,HKDF_MIX,0.0892,200,hybrid_qkd_pqc
1769547497.123008,12,carol-dave,HYBRIDIZATION_OVERHEAD,849.7417,200,qkd=849.48|pqc=0.17|hkdf=0.09|mode=hybrid_qkd_pqc
1769547497.283342,12,alice-bob,PUSH_KEY,160.0144,200,target=alice
1769547497.458318,12,alice-bob,PUSH_KEY,174.8462,200,target=bob
1769547499.660417,12,alice-bob,TUNNEL_ESTABLISH,124.5863,200,success
1769547499.660524,12,alice-bob,E2E_REKEY_LATENCY,2537.0901,200,success
1769547500.823493,12,carol-dave,PUSH_KEY,161.7708,200,target=carol
1769547500.997960,12,carol-dave,PUSH_KEY,174.3412,200,target=dave
1769547503.196747,12,carol-dave,TUNNEL_ESTABLISH,120.8074,200,success
1769547503.196879,12,carol-dave,E2E_REKEY_LATENCY,2535.0266,200,success
1769547514.791422,13,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=587.45
1769547514.791668,13,alice-bob,QKD_FETCH,587.4515,200,success
1769547514.791934,13,alice-bob,PQC_GEN,0.1218,200,ML-KEM-768
1769547514.792094,13,alice-bob,HKDF_MIX,0.0899,200,hybrid_qkd_pqc
1769547514.792166,13,alice-bob,HYBRIDIZATION_OVERHEAD,587.6632,200,qkd=587.45|pqc=0.12|hkdf=0.09|mode=hybrid_qkd_pqc
1769547515.013850,13,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=809.08
1769547515.014086,13,carol-dave,QKD_FETCH,809.0777,200,success
1769547515.014397,13,carol-dave,PQC_GEN,0.1843,200,ML-KEM-768
1769547515.014552,13,carol-dave,HKDF_MIX,0.0842,200,hybrid_qkd_pqc
1769547515.014620,13,carol-dave,HYBRIDIZATION_OVERHEAD,809.3462,200,qkd=809.08|pqc=0.18|hkdf=0.08|mode=hybrid_qkd_pqc
1769547515.168238,13,alice-bob,PUSH_KEY,153.3725,200,target=alice
1769547515.329823,13,alice-bob,PUSH_KEY,161.4320,200,target=bob
1769547517.527022,13,alice-bob,TUNNEL_ESTABLISH,128.9763,200,success
1769547517.527156,13,alice-bob,E2E_REKEY_LATENCY,2512.1570,200,success
1769547518.669963,13,carol-dave,PUSH_KEY,141.5589,200,target=carol
1769547518.826056,13,carol-dave,PUSH_KEY,155.9567,200,target=dave
1769547521.021129,13,carol-dave,TUNNEL_ESTABLISH,126.4398,200,success
1769547521.021266,13,carol-dave,E2E_REKEY_LATENCY,2492.7263,200,success
1769547532.620922,14,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=586.81
1769547532.621154,14,carol-dave,QKD_FETCH,586.8137,200,success
1769547532.621400,14,carol-dave,PQC_GEN,0.1216,200,ML-KEM-768
1769547532.621555,14,carol-dave,HKDF_MIX,0.0863,200,hybrid_qkd_pqc
1769547532.621624,14,carol-dave,HYBRIDIZATION_OVERHEAD,587.0216,200,qkd=586.81|pqc=0.12|hkdf=0.09|mode=hybrid_qkd_pqc
1769547532.892451,14,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=857.57
1769547532.892674,14,alice-bob,QKD_FETCH,857.5718,200,success
1769547532.892913,14,alice-bob,PQC_GEN,0.1123,200,ML-KEM-768
1769547532.893080,14,alice-bob,HKDF_MIX,0.0997,200,hybrid_qkd_pqc
1769547532.893129,14,alice-bob,HYBRIDIZATION_OVERHEAD,857.7838,200,qkd=857.57|pqc=0.11|hkdf=0.10|mode=hybrid_qkd_pqc
1769547533.056029,14,alice-bob,PUSH_KEY,162.6329,200,target=alice
1769547533.229939,14,alice-bob,PUSH_KEY,173.7890,200,target=bob
1769547535.430715,14,alice-bob,TUNNEL_ESTABLISH,117.4486,200,success
1769547535.430826,14,alice-bob,E2E_REKEY_LATENCY,2537.3197,200,success
1769547536.584946,14,carol-dave,PUSH_KEY,152.9067,200,target=carol
1769547536.759583,14,carol-dave,PUSH_KEY,174.5274,200,target=dave
1769547538.967860,14,carol-dave,TUNNEL_ESTABLISH,123.8077,200,success
1769547538.967982,14,carol-dave,E2E_REKEY_LATENCY,2535.8226,200,success
1769547550.590973,15,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=610.00
1769547550.591206,15,carol-dave,QKD_FETCH,609.9973,200,success
1769547550.591450,15,carol-dave,PQC_GEN,0.1197,200,ML-KEM-768
1769547550.591627,15,carol-dave,HKDF_MIX,0.1097,200,hybrid_qkd_pqc
1769547550.591700,15,carol-dave,HYBRIDIZATION_OVERHEAD,610.2266,200,qkd=610.00|pqc=0.12|hkdf=0.11|mode=hybrid_qkd_pqc
1769547550.861237,15,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=879.69
1769547550.861435,15,alice-bob,QKD_FETCH,879.6859,200,success
1769547550.861673,15,alice-bob,PQC_GEN,0.1140,200,ML-KEM-768
1769547550.861828,15,alice-bob,HKDF_MIX,0.0877,200,hybrid_qkd_pqc
1769547550.861912,15,alice-bob,HYBRIDIZATION_OVERHEAD,879.8876,200,qkd=879.69|pqc=0.11|hkdf=0.09|mode=hybrid_qkd_pqc
1769547551.015872,15,alice-bob,PUSH_KEY,153.6374,200,target=alice
1769547551.161867,15,alice-bob,PUSH_KEY,145.8673,200,target=bob
1769547553.378487,15,alice-bob,TUNNEL_ESTABLISH,133.1422,200,success
1769547553.378593,15,alice-bob,E2E_REKEY_LATENCY,2516.2542,200,success
1769547554.534807,15,carol-dave,PUSH_KEY,155.0131,200,target=carol
1769547554.699120,15,carol-dave,PUSH_KEY,164.1996,200,target=dave
1769547556.905670,15,carol-dave,TUNNEL_ESTABLISH,127.1110,200,success
1769547556.905790,15,carol-dave,E2E_REKEY_LATENCY,2525.8782,200,success
1769547568.524085,16,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=611.91
1769547568.524348,16,carol-dave,QKD_FETCH,611.9084,200,success
1769547568.524599,16,carol-dave,PQC_GEN,0.1240,200,ML-KEM-768
1769547568.524811,16,carol-dave,HKDF_MIX,0.1080,200,hybrid_qkd_pqc
1769547568.524880,16,carol-dave,HYBRIDIZATION_OVERHEAD,612.1404,200,qkd=611.91|pqc=0.12|hkdf=0.11|mode=hybrid_qkd_pqc
1769547568.711016,16,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=799.52
1769547568.711230,16,alice-bob,QKD_FETCH,799.5188,200,success
1769547568.711485,16,alice-bob,PQC_GEN,0.1307,200,ML-KEM-768
1769547568.711636,16,alice-bob,HKDF_MIX,0.0827,200,hybrid_qkd_pqc
1769547568.711707,16,alice-bob,HYBRIDIZATION_OVERHEAD,799.7322,200,qkd=799.52|pqc=0.13|hkdf=0.08|mode=hybrid_qkd_pqc
1769547568.876151,16,alice-bob,PUSH_KEY,164.2017,200,target=alice
1769547569.034183,16,alice-bob,PUSH_KEY,157.8457,200,target=bob
1769547571.249516,16,alice-bob,TUNNEL_ESTABLISH,132.9424,200,success
1769547571.249628,16,alice-bob,E2E_REKEY_LATENCY,2537.5676,200,success
1769547572.400882,16,carol-dave,PUSH_KEY,150.2399,200,target=carol
1769547572.559918,16,carol-dave,PUSH_KEY,158.9210,200,target=dave
1769547574.766664,16,carol-dave,TUNNEL_ESTABLISH,124.8958,200,success
1769547574.766795,16,carol-dave,E2E_REKEY_LATENCY,2516.0227,200,success
1769547586.352140,17,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=574.15
1769547586.352377,17,carol-dave,QKD_FETCH,574.1489,200,success
1769547586.352623,17,carol-dave,PQC_GEN,0.1204,200,ML-KEM-768
1769547586.352776,17,carol-dave,HKDF_MIX,0.0851,200,hybrid_qkd_pqc
1769547586.352846,17,carol-dave,HYBRIDIZATION_OVERHEAD,574.3544,200,qkd=574.15|pqc=0.12|hkdf=0.09|mode=hybrid_qkd_pqc
1769547586.558439,17,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=781.21
1769547586.558661,17,alice-bob,QKD_FETCH,781.2126,200,success
1769547586.558901,17,alice-bob,PQC_GEN,0.1156,200,ML-KEM-768
1769547586.559054,17,alice-bob,HKDF_MIX,0.0849,200,hybrid_qkd_pqc
1769547586.559124,17,alice-bob,HYBRIDIZATION_OVERHEAD,781.4131,200,qkd=781.21|pqc=0.12|hkdf=0.08|mode=hybrid_qkd_pqc
1769547586.726506,17,alice-bob,PUSH_KEY,167.0320,200,target=alice
1769547586.872322,17,alice-bob,PUSH_KEY,145.6358,200,target=bob
1769547589.074083,17,alice-bob,TUNNEL_ESTABLISH,121.3431,200,success
1769547589.074188,17,alice-bob,E2E_REKEY_LATENCY,2514.6096,200,success
1769547590.244891,17,carol-dave,PUSH_KEY,169.4739,200,target=carol
1769547590.405858,17,carol-dave,PUSH_KEY,160.7549,200,target=dave
1769547592.617596,17,carol-dave,TUNNEL_ESTABLISH,127.2306,200,success
1769547592.617751,17,carol-dave,E2E_REKEY_LATENCY,2542.1798,200,success
1769547604.314198,18,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=684.81
1769547604.314449,18,alice-bob,QKD_FETCH,684.8125,200,success
1769547604.314749,18,alice-bob,PQC_GEN,0.1225,200,ML-KEM-768
1769547604.314913,18,alice-bob,HKDF_MIX,0.0894,200,hybrid_qkd_pqc
1769547604.315038,18,alice-bob,HYBRIDIZATION_OVERHEAD,685.0245,200,qkd=684.81|pqc=0.12|hkdf=0.09|mode=hybrid_qkd_pqc
1769547604.576464,18,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=946.23
1769547604.576683,18,carol-dave,QKD_FETCH,946.2345,200,success
1769547604.576922,18,carol-dave,PQC_GEN,0.1137,200,ML-KEM-768
1769547604.577075,18,carol-dave,HKDF_MIX,0.0844,200,hybrid_qkd_pqc
1769547604.577147,18,carol-dave,HYBRIDIZATION_OVERHEAD,946.4326,200,qkd=946.23|pqc=0.11|hkdf=0.08|mode=hybrid_qkd_pqc
1769547604.724135,18,alice-bob,PUSH_KEY,146.6689,200,target=alice
1769547604.880517,18,alice-bob,PUSH_KEY,156.2541,200,target=bob
1769547607.082629,18,alice-bob,TUNNEL_ESTABLISH,119.8442,200,success
1769547607.082755,18,alice-bob,E2E_REKEY_LATENCY,2505.1644,200,success
1769547608.251449,18,carol-dave,PUSH_KEY,167.4447,200,target=carol
1769547608.402987,18,carol-dave,PUSH_KEY,151.4113,200,target=dave
1769547610.619835,18,carol-dave,TUNNEL_ESTABLISH,134.2182,200,success
1769547610.619962,18,carol-dave,E2E_REKEY_LATENCY,2535.8322,200,success
1769547622.355668,19,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=722.59
1769547622.355915,19,carol-dave,QKD_FETCH,722.5950,200,success
1769547622.356151,19,carol-dave,PQC_GEN,0.1104,200,ML-KEM-768
1769547622.356302,19,carol-dave,HKDF_MIX,0.0839,200,hybrid_qkd_pqc
1769547622.356372,19,carol-dave,HYBRIDIZATION_OVERHEAD,722.7893,200,qkd=722.59|pqc=0.11|hkdf=0.08|mode=hybrid_qkd_pqc
1769547622.678705,19,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=1044.79
1769547622.678925,19,alice-bob,QKD_FETCH,1044.7860,200,success
1769547622.679165,19,alice-bob,PQC_GEN,0.1144,200,ML-KEM-768
1769547622.679315,19,alice-bob,HKDF_MIX,0.0832,200,hybrid_qkd_pqc
1769547622.679385,19,alice-bob,HYBRIDIZATION_OVERHEAD,1044.9836,200,qkd=1044.79|pqc=0.11|hkdf=0.08|mode=hybrid_qkd_pqc
1769547622.846043,19,alice-bob,PUSH_KEY,166.2908,200,target=alice
1769547623.005169,19,alice-bob,PUSH_KEY,158.9932,200,target=bob
1769547625.193539,19,alice-bob,TUNNEL_ESTABLISH,110.2145,200,success
1769547625.193665,19,alice-bob,E2E_REKEY_LATENCY,2513.7877,200,success
1769547626.362192,19,carol-dave,PUSH_KEY,167.3028,200,target=carol
1769547626.519360,19,carol-dave,PUSH_KEY,157.0237,200,target=dave
1769547628.724747,19,carol-dave,TUNNEL_ESTABLISH,122.3898,200,success
1769547628.724858,19,carol-dave,E2E_REKEY_LATENCY,2529.8598,200,success
1769547640.366096,20,alice-bob,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=627.52
1769547640.366351,20,alice-bob,QKD_FETCH,627.5201,200,success
1769547640.366597,20,alice-bob,PQC_GEN,0.1204,200,ML-KEM-768
1769547640.366749,20,alice-bob,HKDF_MIX,0.0834,200,hybrid_qkd_pqc
1769547640.366819,20,alice-bob,HYBRIDIZATION_OVERHEAD,627.7239,200,qkd=627.52|pqc=0.12|hkdf=0.08|mode=hybrid_qkd_pqc
1769547640.621404,20,carol-dave,KEY_AVAILABILITY,1.0000,200,qkd_fetch_ms=883.64
